,Customer ID,Customer Name,Segment,Region,Country,City,State,Postal Code
1876,JC-15775,John Castell,Consumer,Central,United States,San Antonio,Texas,78207
1879,CK-12760,Cyma Kinney,Corporate,South,United States,Jacksonville,Florida,32216
1880,LF-17185,Luke Foster,Consumer,East,United States,New York City,New York,10011
1883,CC-12430,Chuck Clark,Home Office,East,United States,Philadelphia,Pennsylvania,19143
1884,DL-12865,Dan Lawera,Consumer,Central,United States,Keller,Texas,76248
1885,PG-18895,Paul Gonzalez,Consumer,West,United States,San Francisco,California,94122
1886,EH-14005,Erica Hernandez,Home Office,South,United States,Hialeah,Florida,33012
1888,TB-21520,Tracy Blumstein,Consumer,East,United States,Fairfield,Ohio,45014
1890,DK-13225,Dean Katz,Corporate,West,United States,Huntington Beach,California,92646
1892,JP-15520,Jeremy Pistek,Consumer,South,United States,Port Orange,Florida,32127
1893,CD-11980,Carol Darley,Consumer,West,United States,Medford,Oregon,97504
1894,AS-10090,Adam Shillingsburg,Consumer,South,United States,Charlottesville,Virginia,22901
1895,JO-15280,Jas O'Carroll,Consumer,West,United States,Missoula,Montana,59801
1896,AC-10450,Amy Cox,Consumer,Central,United States,Minneapolis,Minnesota,55407
1897,RA-19945,Ryan Akin,Consumer,South,United States,Miami,Florida,33178
1900,Co-12640,Corey-Lock,Consumer,South,United States,Florence,South Carolina,29501
1901,DW-13480,Dianna Wilson,Home Office,Central,United States,Detroit,Michigan,48205
1902,DK-12835,Damala Kotsonis,Corporate,West,United States,Springfield,Oregon,97477
1905,MD-17860,Michael Dominguez,Corporate,Central,United States,Indianapolis,Indiana,46203
1906,RP-19855,Roy Phan,Corporate,South,United States,Apopka,Florida,32712
1908,RW-19540,Rick Wilson,Corporate,West,United States,Los Angeles,California,90008
1909,DB-13660,Duane Benoit,Consumer,East,United States,Oceanside,New York,11572
1910,SC-20770,Stewart Carmichael,Corporate,West,United States,Los Angeles,California,90008
1911,FH-14275,Frank Hawley,Corporate,Central,United States,Houston,Texas,77041
1913,EH-13990,Erica Hackney,Consumer,South,United States,Roswell,Georgia,30076
1914,AS-10630,Ann Steele,Home Office,South,United States,Boynton Beach,Florida,33437
1917,HA-14905,Helen Abelman,Consumer,East,United States,Franklin,Massachusetts,2038
1918,CH-12070,Cathy Hwang,Home Office,Central,United States,Detroit,Michigan,48227
1919,EH-13765,Edward Hooks,Corporate,East,United States,Watertown,New York,13601
1921,MZ-17515,Mary Zewe,Corporate,East,United States,Reading,Pennsylvania,19601
1922,SC-20230,Scot Coram,Corporate,Central,United States,Arlington,Texas,76017
1924,NP-18325,Naresj Patel,Consumer,West,United States,San Diego,California,92024
1926,GM-14680,Greg Matthias,Consumer,West,United States,Los Angeles,California,90045
1927,RH-19495,Rick Hansen,Consumer,West,United States,Denver,Colorado,80219
1928,VM-21685,Valerie Mitchum,Home Office,West,United States,Seattle,Washington,98105
1931,CC-12670,Craig Carreira,Consumer,West,United States,Scottsdale,Arizona,85254
1932,SV-20365,Seth Vernon,Consumer,South,United States,Lafayette,Louisiana,70506
1936,NP-18685,Nora Pelletier,Home Office,West,United States,San Francisco,California,94109
1937,JE-15715,Joe Elijah,Consumer,West,United States,Broomfield,Colorado,80020
1941,CP-12085,Cathy Prescott,Corporate,Central,United States,Quincy,Illinois,62301
1944,EA-14035,Erin Ashbrook,Corporate,Central,United States,Carrollton,Texas,75007
1946,AC-10615,Ann Chong,Corporate,East,United States,New York City,New York,10009
1958,RW-19690,Robert Waldorf,Consumer,Central,United States,Springfield,Missouri,65807
1966,DB-13210,Dean Braden,Consumer,East,United States,Paterson,New Jersey,7501
1969,BD-11320,Bill Donatelli,Consumer,Central,United States,Tulsa,Oklahoma,74133
1970,ML-17755,Max Ludwig,Home Office,Central,United States,Chicago,Illinois,60623
1972,JD-16015,Joy Daniels,Consumer,Central,United States,Chicago,Illinois,60610
1975,AS-10225,Alan Schoenberger,Corporate,South,United States,Montgomery,Alabama,36116
1978,AA-10375,Allen Armold,Consumer,West,United States,Salem,Oregon,97301
1979,KT-16465,Kean Takahito,Consumer,West,United States,Glendale,Arizona,85301
1981,MM-18280,Muhammed MacIntyre,Corporate,South,United States,Columbus,Georgia,31907
1982,NG-18430,Nathan Gelder,Consumer,Central,United States,Oklahoma City,Oklahoma,73120
1983,LW-16825,Laurel Workman,Corporate,West,United States,Brentwood,California,94513
1986,CB-12415,Christy Brittain,Consumer,East,United States,Columbus,Ohio,43229
1987,AS-10090,Adam Shillingsburg,Consumer,Central,United States,Springfield,Missouri,65807
1991,CB-12415,Christy Brittain,Consumer,East,United States,Philadelphia,Pennsylvania,19134
1992,ML-17755,Max Ludwig,Home Office,West,United States,Springfield,Oregon,97477
1995,JS-16030,Joy Smith,Consumer,Central,United States,Houston,Texas,77036
1997,ND-18460,Neil Ducich,Corporate,South,United States,Chesapeake,Virginia,23320
2000,LW-17215,Luke Weiss,Consumer,West,United States,Pasadena,California,91104
2002,JW-15955,Joni Wasserman,Consumer,South,United States,Louisville,Kentucky,40214
2004,SC-20050,Sample Company A,Home Office,Central,United States,Lubbock,Texas,79424
2005,RW-19630,Rob Williams,Corporate,Central,United States,Columbia,Missouri,65203
2007,CM-12190,Charlotte Melton,Consumer,Central,United States,Chicago,Illinois,60623
2008,JF-15190,Jamie Frazer,Consumer,South,United States,Johnson City,Tennessee,37604
2011,SC-20800,Stuart Calhoun,Consumer,Central,United States,Houston,Texas,77041
2013,AM-10705,Anne McFarland,Consumer,South,United States,Auburn,Alabama,36830
2016,BK-11260,Berenike Kampe,Consumer,West,United States,San Bernardino,California,92404
2020,RH-19510,Rick Huthwaite,Home Office,East,United States,Providence,Rhode Island,2908
2024,GM-14500,Gene McClure,Consumer,West,United States,Fresno,California,93727
2025,MC-17275,Marc Crier,Consumer,West,United States,Seattle,Washington,98103
2026,VM-21685,Valerie Mitchum,Home Office,West,United States,Lancaster,California,93534
2028,GP-14740,Guy Phonely,Corporate,East,United States,Leominster,Massachusetts,1453
2032,GB-14530,George Bell,Corporate,Central,United States,Fort Worth,Texas,76106
2034,CT-11995,Carol Triggs,Consumer,Central,United States,Rochester,Minnesota,55901
2036,CW-11905,Carl Weiss,Home Office,West,United States,Bozeman,Montana,59715
2038,SN-20560,Skye Norling,Home Office,West,United States,Peoria,Arizona,85345
2042,EB-13705,Ed Braxton,Corporate,West,United States,San Diego,California,92105
2043,JW-15220,Jane Waco,Corporate,East,United States,Lakewood,Ohio,44107
2044,KB-16585,Ken Black,Corporate,Central,United States,Houston,Texas,77095
2045,MC-17590,Matt Collister,Corporate,East,United States,Perth Amboy,New Jersey,8861
2048,CK-12595,Clytie Kelty,Consumer,East,United States,Philadelphia,Pennsylvania,19134
2054,RD-19480,Rick Duston,Consumer,Central,United States,Richmond,Indiana,47374
2055,TP-21130,Theone Pippenger,Consumer,Central,United States,Detroit,Michigan,48227
2059,GG-14650,Greg Guthrie,Corporate,West,United States,Los Angeles,California,90049
2068,ZC-21910,Zuschuss Carroll,Consumer,West,United States,Pomona,California,91767
2070,CC-12610,Corey Catlett,Corporate,East,United States,Philadelphia,Pennsylvania,19134
2071,KA-16525,Kelly Andreada,Consumer,West,United States,Ontario,California,91761
2072,TC-20980,Tamara Chand,Corporate,West,United States,Seattle,Washington,98105
2073,DB-13270,Deborah Brumfield,Home Office,West,United States,Brentwood,California,94513
2075,TR-21325,Toby Ritter,Consumer,West,United States,San Francisco,California,94122
2076,BF-11080,Bart Folk,Consumer,East,United States,Baltimore,Maryland,21215
2079,MS-17365,Maribeth Schnelling,Consumer,West,United States,Phoenix,Arizona,85023
2082,CK-12595,Clytie Kelty,Consumer,West,United States,Los Angeles,California,90008
2083,ED-13885,Emily Ducich,Home Office,Central,United States,Houston,Texas,77036
2084,IM-15070,Irene Maddox,Consumer,East,United States,New York City,New York,10009
2089,MY-17380,Maribeth Yedwab,Corporate,West,United States,Rancho Cucamonga,California,91730
2090,MM-17260,Magdelene Morse,Consumer,East,United States,Wilmington,Delaware,19805
2092,MP-17470,Mark Packer,Home Office,Central,United States,Moorhead,Minnesota,56560
2093,AW-10840,Anthony Witt,Consumer,West,United States,Farmington,New Mexico,87401
2094,SF-20065,Sandra Flanagan,Consumer,South,United States,Wilmington,North Carolina,28403
2095,SN-20710,Steve Nguyen,Home Office,South,United States,Jackson,Mississippi,39212
2098,RD-19900,Ruben Dartt,Consumer,West,United States,Portland,Oregon,97206
2100,KT-16480,Kean Thornton,Consumer,West,United States,Denver,Colorado,80219
2102,AH-10120,Adrian Hane,Home Office,West,United States,Tucson,Arizona,85705
2103,BM-11650,Brian Moss,Corporate,East,United States,New York City,New York,10009
2105,BW-11200,Ben Wallace,Consumer,South,United States,Boynton Beach,Florida,33437
2106,HG-14965,Henry Goldwyn,Corporate,Central,United States,Mesquite,Texas,75150
2107,SG-20080,Sandra Glassco,Consumer,West,United States,Redlands,California,92374
2116,RK-19300,Ralph Kennedy,Consumer,East,United States,Rochester,New York,14609
2117,SW-20245,Scot Wooten,Consumer,West,United States,Stockton,California,95207
2118,RW-19630,Rob Williams,Corporate,West,United States,Seattle,Washington,98105
2120,TS-21085,Thais Sissman,Consumer,South,United States,Ormond Beach,Florida,32174
2121,JB-15400,Jennifer Braxton,Corporate,West,United States,Sunnyvale,California,94086
2122,EH-14005,Erica Hernandez,Home Office,Central,United States,Lansing,Michigan,48911
2124,EH-14005,Erica Hernandez,Home Office,East,United States,Philadelphia,Pennsylvania,19143
2126,BS-11665,Brian Stugart,Consumer,East,United States,Philadelphia,Pennsylvania,19143
2127,JK-16120,Julie Kriz,Home Office,East,United States,Philadelphia,Pennsylvania,19134
2129,RF-19345,Randy Ferguson,Corporate,East,United States,Dover,New Hampshire,3820
2133,WB-21850,William Brown,Consumer,East,United States,Philadelphia,Pennsylvania,19134
2136,TB-21625,Trudy Brown,Consumer,Central,United States,Grand Prairie,Texas,75051
2138,CB-12415,Christy Brittain,Consumer,East,United States,New York City,New York,10009
2139,GT-14635,Grant Thornton,Corporate,East,United States,Long Beach,New York,11561
2145,TS-21160,Theresa Swint,Corporate,East,United States,York,Pennsylvania,17403
2148,WB-21850,William Brown,Consumer,West,United States,Concord,California,94521
2149,DO-13435,Denny Ordway,Consumer,East,United States,New York City,New York,10035
2150,AF-10870,Art Ferguson,Consumer,Central,United States,College Station,Texas,77840
2151,RB-19435,Richard Bierner,Consumer,Central,United States,Saint Louis,Missouri,63116
2152,AR-10540,Andy Reiter,Consumer,East,United States,Quincy,Massachusetts,2169
2153,DR-12880,Dan Reichenbach,Corporate,East,United States,New York City,New York,10009
2154,BF-11170,Ben Ferrer,Home Office,Central,United States,Dallas,Texas,75081
2155,LB-16735,Larry Blacks,Consumer,West,United States,Los Angeles,California,90032
2156,DV-13465,Dianna Vittorini,Consumer,Central,United States,Minneapolis,Minnesota,55407
2158,NK-18490,Neil Knudson,Home Office,South,United States,Deltona,Florida,32725
2160,LH-17155,Logan Haushalter,Consumer,East,United States,Cincinnati,Ohio,45231
2161,DW-13480,Dianna Wilson,Home Office,West,United States,Oakland,California,94601
2162,KF-16285,Karen Ferguson,Home Office,West,United States,Manteca,California,95336
2163,HA-14920,Helen Andreada,Consumer,Central,United States,Laredo,Texas,78041
2168,JH-15820,John Huston,Consumer,East,United States,Kent,Ohio,44240
2171,LC-16930,Linda Cazamias,Corporate,Central,United States,San Angelo,Texas,76903
2172,IL-15100,Ivan Liston,Consumer,West,United States,San Francisco,California,94122
2173,LS-16975,Lindsay Shagiari,Home Office,Central,United States,Houston,Texas,77070
2174,CC-12610,Corey Catlett,Corporate,Central,United States,Houston,Texas,77041
2175,PB-18805,Patrick Bzostek,Home Office,West,United States,Salt Lake City,Utah,84106
2179,CJ-12010,Caroline Jumper,Consumer,East,United States,New York City,New York,10009
2185,HK-14890,Heather Kirkland,Corporate,West,United States,Salinas,California,93905
2186,RH-19600,Rob Haberlin,Consumer,South,United States,Huntsville,Alabama,35810
2187,IL-15100,Ivan Liston,Consumer,Central,United States,Columbus,Indiana,47201
2190,AS-10240,Alan Shonely,Consumer,West,United States,Los Angeles,California,90049
2191,AP-10915,Arthur Prichep,Consumer,West,United States,Seattle,Washington,98105
2196,AG-10390,Allen Goldenen,Consumer,South,United States,Knoxville,Tennessee,37918
2197,BF-11080,Bart Folk,Consumer,South,United States,Montgomery,Alabama,36116
2200,LT-17110,Liz Thompson,Consumer,South,United States,Little Rock,Arkansas,72209
2202,BT-11305,Beth Thompson,Home Office,West,United States,Seattle,Washington,98103
2204,SC-20725,Steven Cartwright,Consumer,East,United States,Lancaster,Pennsylvania,17602
2205,CG-12040,Catherine Glotzbach,Home Office,South,United States,Bristol,Tennessee,37620
2206,AW-10930,Arthur Wiediger,Home Office,Central,United States,Aurora,Illinois,60505
2208,RB-19705,Roger Barcio,Home Office,East,United States,New York City,New York,10009
2209,ML-17410,Maris LaWare,Consumer,East,United States,Fairfield,Connecticut,6824
2211,VB-21745,Victoria Brennan,Corporate,Central,United States,Lincoln Park,Michigan,48146
2212,SW-20275,Scott Williamson,Consumer,East,United States,New York City,New York,10035
2213,NS-18505,Neola Schneider,Consumer,West,United States,San Jose,California,95123
2217,DB-13555,Dorothy Badders,Corporate,South,United States,Jacksonville,Florida,32216
2218,MH-17620,Matt Hagelstein,Corporate,West,United States,San Francisco,California,94110
2221,DK-13375,Dennis Kane,Consumer,East,United States,Marion,Ohio,43302
2224,EA-14035,Erin Ashbrook,Corporate,East,United States,Philadelphia,Pennsylvania,19134
2225,BT-11440,Bobby Trafton,Consumer,West,United States,Littleton,Colorado,80122
2226,LA-16780,Laura Armstrong,Corporate,Central,United States,Austin,Texas,78745
2228,GM-14680,Greg Matthias,Consumer,East,United States,New York City,New York,10024
2229,AA-10315,Alex Avila,Consumer,West,United States,San Francisco,California,94122
2231,DB-13405,Denny Blanton,Consumer,Central,United States,La Porte,Indiana,46350
2232,JH-15820,John Huston,Consumer,Central,United States,Chicago,Illinois,60610
2233,DJ-13630,Doug Jacobs,Consumer,West,United States,Portland,Oregon,97206
2234,QJ-19255,Quincy Jones,Corporate,East,United States,Burlington,Vermont,5408
2235,CT-11995,Carol Triggs,Consumer,Central,United States,Indianapolis,Indiana,46203
2237,RH-19510,Rick Huthwaite,Home Office,West,United States,Provo,Utah,84604
2238,SJ-20125,Sanjit Jacobs,Home Office,Central,United States,Chicago,Illinois,60610
2239,TG-21310,Toby Gnade,Consumer,West,United States,Los Angeles,California,90049
2241,CT-11995,Carol Triggs,Consumer,East,United States,Philadelphia,Pennsylvania,19134
2242,BF-11005,Barry Franz,Home Office,West,United States,Pasadena,California,91104
2247,JM-16195,Justin MacKendrick,Consumer,West,United States,Los Angeles,California,90004
2252,JK-16120,Julie Kriz,Home Office,West,United States,San Diego,California,92105
2253,HG-14965,Henry Goldwyn,Corporate,West,United States,San Francisco,California,94110
2255,LA-16780,Laura Armstrong,Corporate,East,United States,Bangor,Maine,4401
2257,TS-21610,Troy Staebel,Consumer,West,United States,San Francisco,California,94122
2259,MZ-17335,Maria Zettner,Home Office,West,United States,San Diego,California,92024
2261,MW-18220,Mitch Webber,Consumer,East,United States,New York City,New York,10035
2262,MV-17485,Mark Van Huff,Consumer,South,United States,Arlington,Virginia,22204
2263,AA-10375,Allen Armold,Consumer,South,United States,Atlanta,Georgia,30318
2266,SM-20320,Sean Miller,Home Office,South,United States,Monroe,North Carolina,28110
2267,TP-21415,Tom Prescott,Consumer,West,United States,Seattle,Washington,98115
2268,DK-13225,Dean Katz,Corporate,East,United States,Rochester,New York,14609
2270,MK-17905,Michael Kennedy,Corporate,South,United States,Miami,Florida,33180
2271,CS-12130,Chad Sievert,Consumer,West,United States,Seattle,Washington,98105
2272,JL-15850,John Lucas,Consumer,West,United States,San Francisco,California,94122
2274,AR-10405,Allen Rosenblatt,Corporate,West,United States,Los Angeles,California,90036
2276,LM-17065,Liz MacKendrick,Consumer,South,United States,Southaven,Mississippi,38671
